,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit
11947,1,0,5.07,13,,0,17.6,3.2,0
27250,0,0,3.25,67,,1,152.3,27.2,0
33201,1,0,1.71,26,,1,41.3,3.2,0
13122,1,1,2.22,0,,0,16.1,0.5,5
50874,1,0,2.22,10,,0,3.7,0.4,0
6262,0,0,0.87,13,,0,0.0,0.0,0
7077,0,0,0.78,12,,0,0.0,0.0,0
13152,1,0,2.93,0,,0,1.8,0.2,3
50898,1,0,2.03,13,,0,35.1,1.6,0
4920,1,1,2.02,23,,0,0.0,0.0,0
7827,0,0,5.28,24,,0,19.2,1.1,0
5689,1,1,4.77,34,,0,22.8,3.0,0
31275,0,0,0.59,22,,0,8.6,0.9,0
15637,1,0,2.01,51,,0,26.6,5.8,0
2319,1,1,2.06,0,,0,0.0,0.0,4
30146,1,0,1.98,24,,0,0.0,0.0,0
32011,0,0,0.68,0,,1,66.4,5.5,2
31557,1,1,4.29,24,,0,37.0,5.8,0
44758,1,0,2.77,57,,0,52.5,2.0,0
29188,1,0,4.95,33,,0,87.0,6.7,0
2271,1,1,2.24,23,,2,0.0,0.0,0
50191,1,0,1.16,13,,0,3.3,0.3,0
18943,1,1,1.98,22,,0,19.2,1.6,0
28775,0,0,1.91,15,,0,34.2,0.9,0
73,0,0,9.21,24,,0,0.0,0.0,0
9610,1,1,1.98,18,,0,0.0,0.0,0
19705,1,0,5.54,24,,0,29.7,3.0,0
24942,1,0,2.23,17,,0,25.6,2.6,0
8861,0,0,5.04,32,,0,17.0,2.8,0
1850,1,0,2.27,13,,0,0.0,0.0,0
5856,1,0,4.84,26,,0,51.1,4.4,0
3151,1,1,7.74,20,,0,29.4,1.8,0
27116,1,1,1.16,21,,0,30.0,5.1,0
6493,1,0,7.73,21,,0,2.3,0.2,0
26133,0,0,4.15,24,,0,20.7,2.4,0
25369,0,0,2.53,24,,2,21.2,0.8,0
6780,1,0,3.28,22,,1,4.2,0.1,0
55302,1,0,1.98,11,,0,18.7,2.8,0
16187,0,0,3.42,21,,0,15.8,0.9,0
17247,1,0,6.98,0,,0,0.0,0.0,0
21181,0,0,2.7,18,,0,15.4,1.1,0
7247,1,0,2.27,0,,0,0.0,0.0,6
24664,1,0,1.76,23,,0,29.5,2.4,0
53672,1,1,2.25,126,,0,0.2,0.0,0
6346,1,0,7.67,24,,0,50.6,4.6,0
3012,0,0,2.08,12,,2,0.0,0.0,0
1790,0,0,3.14,13,,0,0.0,0.0,0
667,1,0,5.48,21,,0,0.0,0.0,0
25449,1,0,1.09,39,,0,47.9,3.0,0
20822,1,1,1.17,21,,0,0.0,0.0,0
3240,1,0,2.58,15,,1,0.0,0.0,5
18299,1,1,2.65,39,,0,32.3,2.5,0
41053,1,0,3.12,49,,0,59.1,3.3,0
11835,1,1,5.56,38,,0,117.4,10.0,0
4421,1,1,2.05,0,,0,0.0,0.0,0
23597,0,0,4.22,40,,0,42.5,2.6,0
17042,1,0,2.14,74,,3,82.3,26.9,0
3350,1,0,2.15,0,,0,0.0,0.0,6
32961,1,0,1.98,28,,0,24.4,0.5,0
9672,0,0,2.38,20,,0,7.0,0.7,0
8323,0,0,3.15,21,,0,1.3,0.1,0
21640,1,0,6.31,0,,0,0.0,0.0,0
30155,0,0,4.78,23,,0,7.7,0.4,0
26178,0,0,1.29,0,,0,10.1,1.7,1
12802,1,0,2.48,21,,0,18.2,1.5,0
39804,1,0,0.03,0,,0,0.0,0.0,0
21282,1,0,2.56,0,,0,0.2,0.0,0
19411,1,0,6.18,18,,0,58.7,2.7,0
3524,1,0,2.32,0,,0,0.0,0.0,1
30116,1,0,4.7,28,,0,0.9,0.4,0
39798,1,0,3.37,0,,0,0.0,0.0,0
18594,1,0,2.01,22,,0,4.7,0.7,0
30422,0,0,0.73,21,,0,20.1,2.1,0
16841,1,0,4.23,21,,1,46.5,3.7,0
5094,1,0,2.73,0,,0,0.0,0.0,5
18330,1,0,1.72,0,,0,0.0,0.0,0
28361,1,0,0.23,16,,0,0.4,0.0,0
43527,1,0,2.7,17,,0,0.0,0.0,0
23413,1,1,2.6,21,,0,11.6,0.7,0
6600,1,1,2.06,22,,0,0.0,0.0,0
3856,1,1,4.12,21,,0,9.4,3.9,0
63118,1,0,1.06,12,,0,53.2,3.6,0
6556,1,1,2.1,24,,1,0.0,0.0,0
18202,1,0,2.12,0,,0,2.1,0.2,6
14552,1,0,2.53,21,,0,16.2,1.0,0
39776,1,1,3.87,19,,0,66.1,3.0,0
9054,0,0,4.01,21,,0,24.5,2.2,0
29119,1,1,0.26,18,,0,8.9,1.8,0
35554,0,0,1.03,21,,0,18.2,3.1,0
3445,0,0,3.1,0,,0,0.0,0.0,6
34667,1,0,1.98,22,,0,68.1,2.6,0
40001,1,0,0.86,15,,4,4.8,0.3,6
60720,1,0,0.99,66,,0,536.1,22.0,0
10678,0,0,2.1,23,,0,0.0,0.0,0
38930,0,0,1.05,29,,0,57.4,13.0,0
12199,0,0,2.57,23,,0,26.3,1.6,0
41134,1,0,2.17,22,,0,48.5,2.3,0
26325,0,0,0.67,13,,0,2.3,0.5,0
4894,1,1,2.01,22,,1,0.0,0.0,0
4825,1,0,3.16,12,,0,0.1,0.0,0
3516,0,0,1.76,20,,0,0.0,0.0,0
15427,1,0,2.32,23,,1,16.6,1.6,0
12698,1,0,3.63,8,,0,2.7,0.2,6
32258,1,0,3.98,55,,0,140.3,12.4,0
26180,0,0,2.03,0,,0,6.6,0.4,1
7568,1,1,1.48,16,,0,0.0,0.0,0
12371,1,1,3.11,13,,0,6.2,0.8,2
39355,0,0,0.43,27,,0,33.3,2.4,0
21020,1,0,6.37,20,,0,9.0,0.6,0
29738,1,0,2.79,27,,0,56.3,3.0,0
24530,1,0,2.88,25,,0,36.7,19.4,0
17057,1,1,6.32,27,,0,0.0,0.0,0
5830,1,1,1.82,0,,0,0.0,0.0,0
4436,1,1,2.64,0,,0,0.0,0.0,7
33437,1,1,1.98,30,,0,49.2,3.6,0
1104,1,0,7.41,20,,0,0.8,0.0,0
17469,1,1,6.36,16,,0,0.0,0.0,0
4255,1,1,3.74,22,,0,6.9,0.5,0
50938,1,0,2.16,8,,0,67.5,4.8,0
10342,1,1,0.7,0,,0,0.0,0.0,7
7652,1,0,2.04,22,,0,0.0,0.0,0
5287,1,0,3.01,8,,0,0.0,0.0,0
8726,1,1,2.53,0,,0,0.0,0.0,4
3637,1,0,1.65,24,,5,0.0,0.0,0
21930,1,0,2.02,23,,0,5.4,0.6,0
21275,1,0,2.0,23,,0,2.6,0.2,0
19298,1,0,2.03,23,,0,17.3,1.5,0
238,1,1,10.47,7,,0,0.0,0.0,0
18169,1,1,6.5,10,,0,13.7,2.8,0
33062,1,0,0.75,23,,0,11.1,0.9,0
9958,0,0,2.67,23,,0,1.9,0.1,0
11761,0,0,2.83,0,,0,2.0,0.3,3
11960,1,0,4.1,0,,0,0.0,0.0,0
8613,0,0,3.11,21,,1,8.5,2.0,0
57586,0,0,0.87,15,,0,0.0,0.0,0
23684,0,0,0.99,17,,0,0.0,0.0,0
21902,1,0,5.99,41,,0,40.0,2.9,0
21037,1,1,6.07,27,,0,30.6,4.4,0
31788,0,0,4.36,14,,0,4.4,0.1,0
49080,1,1,2.19,8,,0,14.3,1.1,0
33964,1,0,2.18,13,,0,177.5,5.2,0
4456,1,1,2.15,0,,0,0.0,0.0,2
28772,0,0,1.55,23,,0,6.1,1.4,0
12024,0,0,4.04,23,,1,2.2,0.4,0
4603,0,0,1.69,0,,0,0.0,0.0,1
51104,1,0,2.01,11,,1,49.9,4.4,0
20501,1,0,2.69,22,,0,1.0,0.1,0
2607,0,0,2.01,0,,0,0.0,0.0,4
19626,0,0,2.44,22,,2,10.0,0.9,0
11503,1,0,2.73,24,,1,11.4,0.7,0
29607,0,0,1.98,22,,0,5.2,0.3,0
17554,1,1,0.59,0,,0,0.0,0.0,0
27350,0,0,0.48,26,,0,0.0,0.0,0
34254,1,0,1.99,22,,0,81.4,4.4,0
23312,1,0,3.78,44,,0,40.8,1.9,0
43025,0,0,0.96,121,,0,121.4,11.3,0
30312,0,0,1.09,20,,0,16.3,0.6,0
1187,0,0,6.67,22,,0,41.9,3.0,0
6307,0,0,2.3,23,,0,0.0,0.0,0
36532,1,0,2.28,23,,0,40.5,2.6,0
1989,1,0,2.5,12,,0,0.0,0.0,0
15351,1,0,1.98,22,,0,0.0,0.0,0
33459,1,0,2.99,11,,0,63.1,3.8,0
21357,1,0,2.17,23,,1,17.6,1.1,0
18187,1,0,2.93,24,,0,6.9,0.5,0
5853,1,1,8.22,17,,0,46.5,2.5,0
4357,1,0,3.62,13,,1,0.0,0.0,0
14991,0,0,2.18,23,,0,1.1,0.4,0
24646,1,1,0.41,0,,0,0.0,0.0,1
7713,0,0,2.31,0,,0,0.0,0.0,0
24517,0,0,4.53,27,,0,31.8,4.8,0
53164,1,1,2.47,25,,0,0.7,0.0,0
32652,1,0,1.98,30,,0,16.4,0.8,0
33870,1,0,2.16,21,,0,98.8,8.3,0
1410,1,1,4.51,23,,0,21.3,3.9,0
18612,1,0,2.18,22,,1,7.4,1.4,0
37713,0,0,1.19,24,,0,40.0,2.8,0
49226,1,0,2.12,7,,0,95.8,5.7,0
10879,1,0,4.49,23,,0,65.2,3.9,0
17597,1,0,2.44,21,,0,13.4,0.9,0
12671,1,0,7.39,0,,0,0.0,0.0,0
33412,1,0,1.99,25,,0,28.1,1.2,0
102,1,1,6.29,14,,0,0.0,0.0,0
23937,0,0,2.73,24,,0,35.4,2.3,0
47600,1,0,2.39,24,,0,28.9,2.3,0
52262,1,0,2.04,12,,0,38.1,5.1,0
50591,1,1,2.12,20,,0,13.2,4.9,0
44319,0,0,2.21,56,,4,90.8,4.7,0
44260,0,0,2.02,28,,0,15.0,0.6,0
72259,0,0,0.07,25,,0,70.7,6.6,0
54380,0,0,0.81,73,,0,36.6,6.4,0
24540,1,0,0.67,19,,0,0.0,0.0,0
37763,1,1,4.11,23,,0,20.1,2.2,0
27735,0,0,2.96,15,,0,4.5,1.0,0
31972,1,1,0.63,20,,0,21.4,0.7,0
17206,1,0,7.2,0,,0,0.0,0.0,0
15199,1,0,1.98,37,,0,18.0,0.8,0
7168,1,1,4.03,0,,0,0.0,0.0,0
4874,0,0,1.24,0,,0,0.0,0.0,6
17679,1,0,1.98,21,,0,7.8,0.6,0
15794,1,1,2.61,22,,0,3.6,1.7,0
8160,0,0,2.34,17,,4,0.0,0.0,0
28363,1,0,4.16,33,,0,13.3,2.1,0
6871,1,0,1.8,0,,0,0.0,0.0,1
53306,1,0,1.98,11,,0,92.2,9.8,0
5885,1,0,4.32,22,,0,18.9,2.1,0
21480,1,0,4.76,24,,1,16.2,4.4,0
14995,0,0,2.79,23,,0,4.0,0.2,0
14375,0,0,2.51,24,,3,6.6,1.2,0
6313,0,0,4.06,15,,0,6.2,0.3,0
931,0,0,3.04,0,,0,0.0,0.0,5
25573,1,1,0.45,20,,0,0.0,0.0,0
9025,0,0,4.36,24,,0,9.5,1.1,0
51918,1,0,1.92,24,,0,51.1,5.4,0
42838,1,0,2.05,22,,1,58.5,3.8,0
11771,1,0,2.05,0,,0,0.0,0.0,5
31444,1,0,0.35,23,,0,9.1,0.8,0
31570,1,0,2.08,34,,0,4.0,0.4,0
30868,1,1,0.1,0,,0,1.2,0.0,1
13116,1,0,1.98,0,,0,0.0,0.0,0
17990,0,0,3.0,24,,0,7.6,0.7,0
5754,0,0,8.47,0,,1,8.3,0.8,4
16354,1,0,2.31,13,,0,0.0,0.0,0
6057,1,0,3.48,22,,0,9.6,0.4,0
17152,0,0,0.83,43,,0,0.0,0.0,0
10891,1,1,2.89,22,,0,1.2,0.3,0
51183,1,0,2.0,12,,0,84.8,6.8,0
16785,0,0,0.17,9,,0,0.0,0.0,0
1492,1,0,2.27,14,,0,0.0,0.0,0
72013,0,0,0.53,28,,0,176.2,7.0,0
12001,1,0,2.92,0,,0,11.6,0.3,2
9964,1,0,7.76,23,,0,83.1,6.4,0
27343,1,0,2.16,24,,1,32.6,1.8,0
60934,1,0,0.98,21,,1,36.8,2.7,0
11240,0,0,0.19,11,,0,0.0,0.0,0
53649,1,1,2.26,0,,0,0.0,0.0,0
363,1,0,7.15,0,,0,0.3,0.0,0
19258,1,1,2.13,53,,0,22.2,5.4,0
21748,1,1,1.99,21,,0,4.7,0.5,0
43112,1,0,2.93,73,,0,262.8,17.5,0
16537,1,0,4.39,18,,0,77.8,3.7,0
5131,0,0,4.35,20,,0,5.7,0.5,0
50538,1,0,2.07,14,,0,82.9,4.9,0
27052,1,0,0.91,35,,0,143.2,28.3,0
17784,0,0,2.02,22,,2,5.3,0.9,0
28001,1,0,1.15,0,,0,14.3,2.2,0
20066,1,0,2.05,21,,0,9.6,0.9,0
20472,1,1,1.87,20,,1,2.8,0.1,2
5829,1,1,2.04,24,,1,0.0,0.0,0
4531,1,1,8.34,0,,0,0.0,0.0,0
3608,0,0,1.76,21,,0,0.0,0.0,0
2513,0,0,2.01,0,,0,0.0,0.0,0
26433,0,0,0.42,23,,0,0.0,0.0,0
41666,1,0,2.54,20,,0,40.5,12.7,0
36137,1,0,2.01,26,,0,0.0,0.0,0
35843,1,0,2.42,32,,0,22.3,0.8,0
1547,0,0,2.8,11,,0,0.0,0.0,0
24644,1,1,2.27,0,,0,2.1,0.1,4
14280,0,0,2.26,42,,0,0.0,0.0,0
9759,1,0,4.38,24,,1,17.0,2.0,0
27733,0,0,0.0,0,,0,0.0,0.0,0
10357,1,0,3.74,21,,0,21.8,0.8,0
5871,1,1,1.98,0,,1,0.0,0.0,6
11909,0,0,2.31,16,,0,0.0,0.0,0
3280,1,1,2.42,14,,0,0.0,0.0,0
38186,1,0,1.99,30,,0,51.3,4.3,0
10214,1,0,1.99,23,,0,0.0,0.0,0
16166,0,0,0.35,16,,0,0.0,0.0,0
13578,0,0,1.67,12,,0,0.0,0.0,0
10082,0,0,2.01,24,,0,0.0,0.0,0
36337,1,1,0.55,24,,1,26.3,2.3,0
6599,1,1,0.83,0,,0,0.0,0.0,3
19194,1,0,2.98,17,,0,7.0,0.3,0
6272,1,1,2.92,21,,1,10.1,0.9,0
3040,0,0,2.12,34,,0,0.0,0.0,0
3774,1,1,2.18,23,,0,0.0,0.0,0
68121,1,0,0.29,19,,0,31.9,5.8,0
9082,0,0,0.99,54,,0,0.0,0.0,0
10406,1,0,3.11,0,,0,1.6,0.2,6
17835,1,0,3.6,29,,0,83.6,11.4,0
54807,1,0,1.59,24,,0,56.8,3.1,0
19063,1,0,2.3,36,,0,10.6,1.0,1
29352,0,0,0.85,0,,0,8.7,0.8,6
34906,0,0,0.99,18,,0,128.2,6.3,0
18072,0,0,3.41,22,,0,9.6,0.6,0
5075,1,1,2.07,0,,1,0.0,0.0,6
387,0,0,8.56,40,,0,38.6,3.0,0
4529,0,0,1.69,0,,0,0.0,0.0,0
27977,0,0,1.99,24,,0,0.0,0.0,0
9620,1,0,2.76,22,,0,58.0,15.1,0
4161,1,0,5.87,28,,0,50.3,2.6,0
15144,1,0,0.76,0,,0,0.0,0.0,6
9792,1,0,2.85,0,,1,8.2,2.1,7
62045,1,0,1.28,12,,0,0.0,0.0,0
29105,0,0,2.61,18,,0,15.2,1.0,0
50750,1,0,1.98,14,,0,43.8,4.1,0
4521,1,0,2.45,11,,0,0.0,0.0,0
1973,0,0,2.45,0,,0,0.0,0.0,0
64564,0,0,0.13,110,,0,132.5,22.1,0
42978,1,0,2.0,12,,0,3.0,0.8,0
12113,1,0,6.94,20,,0,121.4,7.3,0
37277,1,1,0.88,14,,0,23.5,1.9,0
48289,1,0,1.52,8,,0,14.7,3.1,0
7678,0,0,2.03,22,,0,0.0,0.0,0
22302,1,0,4.5,23,,0,24.8,1.9,0
31824,0,0,0.64,19,,0,26.3,1.3,0
43852,1,0,2.87,24,,0,55.9,4.2,0
12818,0,0,1.91,22,,0,0.0,0.0,0
8151,0,0,4.8,24,,1,20.2,2.8,0
4530,0,0,1.89,14,,0,0.0,0.0,0
47062,0,0,0.99,26,,1,15.6,1.9,0
4755,0,0,4.95,24,,0,11.5,2.4,0
9703,1,0,2.6,0,,0,0.0,0.0,0
36060,1,1,1.59,32,,0,40.6,2.2,0
50802,0,0,1.0,28,,0,58.6,4.1,0
27276,1,1,2.38,32,,7,49.3,2.8,0
18785,1,0,3.61,32,,1,68.8,6.5,0
59840,0,0,0.35,33,,0,40.0,9.7,0
59221,1,1,0.83,18,,0,21.1,0.9,0
4733,1,1,2.42,17,,0,0.0,0.0,0
8867,1,0,2.18,0,,0,0.0,0.0,7
62305,0,0,1.0,25,,0,23.0,2.1,0
21758,1,0,2.11,22,,1,3.5,0.4,0
3904,0,0,2.01,21,,0,0.0,0.0,0
12066,0,0,2.85,20,,0,5.7,0.3,0
2786,0,0,2.3,14,,0,0.0,0.0,0
18238,1,1,2.01,20,,1,20.2,2.0,0
25217,0,0,1.9,0,,0,36.0,1.6,0
18192,1,0,4.43,15,,0,0.0,0.0,0
13361,1,0,2.6,21,,0,31.1,2.4,0
123,1,1,9.23,20,,0,0.0,0.0,0
45198,1,0,3.21,35,,0,49.3,2.9,0
2123,0,0,2.37,0,,0,0.0,0.0,0
3651,0,0,6.47,12,,0,38.6,1.5,0
48011,0,0,1.08,15,,0,6.2,2.0,0
19050,1,1,3.76,30,,0,14.5,0.7,0
7356,0,0,0.6,10,,0,0.0,0.0,0
7858,0,0,2.11,20,,0,0.0,0.0,0
6441,1,0,5.22,21,,2,7.0,1.1,0
10910,1,0,2.97,15,,1,30.3,1.7,0
30689,1,0,0.67,56,,1,64.6,8.1,0
19304,1,0,2.3,23,,0,34.6,4.3,0
7084,0,0,4.13,24,,0,13.3,1.0,0
4365,1,1,3.92,0,,0,2.1,0.1,6
12548,1,0,2.57,21,,0,11.4,1.0,0
24720,0,0,2.18,23,,0,15.3,1.6,0
1947,0,0,2.55,0,,0,0.0,0.0,0
26041,1,1,0.75,21,,1,16.1,1.3,0
44211,1,0,2.84,18,,0,41.1,1.3,0
35982,0,0,0.63,15,,0,18.1,0.9,0
42154,1,0,1.1,32,,0,88.1,4.1,0
8158,1,0,5.23,24,,0,8.4,0.4,0
14092,1,1,2.0,24,,0,0.5,0.0,0
8925,0,0,2.76,23,,0,49.9,6.7,0
35236,1,0,0.56,19,,0,8.9,0.7,0
26200,0,0,2.06,10,,0,2.9,0.3,5
53354,0,0,0.41,39,,0,68.0,7.1,0
42935,1,1,2.95,90,,0,76.8,8.6,0
26706,0,0,0.6,23,,0,0.0,0.0,0
31977,1,0,2.24,24,,0,69.1,5.0,0
11329,0,0,2.76,76,,0,44.4,5.4,0
46323,1,0,2.58,41,,0,64.4,25.5,0
43818,0,0,0.99,26,,0,30.7,1.6,0
17343,0,0,5.16,13,,0,4.0,0.8,4
33876,0,0,0.57,30,,0,9.3,22.5,0
9859,0,0,2.08,22,,0,0.0,0.0,0
49516,1,1,2.15,22,,0,15.6,1.4,0
10612,0,0,1.98,0,,0,0.0,0.0,2
11717,1,1,3.09,18,,0,2.1,0.1,0
15225,0,0,2.35,23,,0,1.1,0.4,0
12735,0,0,6.82,33,,0,81.7,10.1,0
24157,0,0,2.63,24,,0,14.4,0.9,0
51173,0,0,2.0,24,,0,80.0,14.7,0
22294,1,1,4.58,32,,0,66.7,24.1,0
31246,0,0,2.19,24,,0,34.8,2.8,0
35823,1,0,1.11,19,,0,3.5,0.2,0
19331,1,0,2.22,0,,0,24.0,1.4,0
17676,1,1,4.64,18,,2,26.7,1.9,0
25535,1,0,1.02,0,,0,5.3,0.5,6
440,0,0,8.06,20,,3,2.1,0.2,0
24693,1,0,1.41,50,,0,129.8,13.5,1
1991,1,0,2.1,0,,0,0.0,0.0,0
2959,0,0,3.1,14,,0,0.0,0.0,0
2737,1,1,8.79,0,,0,0.0,0.0,0
5737,1,0,4.53,24,,0,7.0,0.5,0
31767,1,0,2.32,56,,0,18.2,1.0,0
67143,1,0,0.39,35,,0,14.3,1.2,0
18409,1,0,2.03,22,,0,7.5,0.8,0
16682,1,0,4.26,26,,0,42.2,4.5,0
23866,0,0,2.08,22,,0,0.0,0.0,0
30170,1,0,2.02,22,,0,29.9,1.6,0
19968,1,0,3.35,24,,0,8.7,1.0,0
45269,1,0,2.07,20,,0,48.7,3.9,0
1514,0,0,2.88,21,,1,0.0,0.0,0
1617,1,0,2.62,23,,0,0.0,0.0,0
4145,1,0,4.91,15,,0,2.9,0.1,4
47295,1,0,1.98,22,,0,101.8,5.5,0
16802,1,0,4.27,21,,0,3.8,0.2,0
36890,0,0,1.01,25,,0,5.9,0.5,0
72264,0,0,0.01,0,,0,0.0,0.0,0
17656,0,0,2.06,20,,0,3.9,0.4,0
28821,1,1,4.78,21,,0,2.7,0.2,0
15687,1,1,1.12,23,,0,0.0,0.0,0
4142,1,1,2.01,19,,0,0.0,0.0,0
1725,0,0,2.59,0,,0,0.0,0.0,0
43264,1,0,2.36,20,,0,67.3,3.6,0
24405,1,0,4.06,32,,0,14.1,1.7,0
53194,1,0,2.05,12,,1,23.8,2.6,0
17426,1,0,2.01,21,,0,14.1,1.3,0
17569,0,0,2.12,14,,0,0.6,0.0,0
43198,1,0,1.63,24,,0,17.7,1.7,0
9769,0,0,1.08,48,,0,0.0,0.0,0
36284,1,0,3.47,33,,0,40.9,1.3,0
14615,1,0,2.48,23,,0,19.5,4.1,0
15283,1,0,1.98,0,,0,2.3,0.2,6
5196,1,1,2.08,0,,0,0.0,0.0,0
7316,0,0,0.87,14,,0,0.0,0.0,0
16333,1,1,2.16,23,,0,45.7,5.8,0
21846,1,0,4.63,16,,0,0.0,0.0,0
17528,1,1,6.75,0,,0,0.0,0.0,0
36705,1,1,2.17,33,,0,37.3,2.4,0
24275,1,0,5.24,17,,0,0.0,0.0,0
6563,0,0,2.21,0,,0,0.0,0.0,0
68401,1,0,0.59,12,,0,82.2,4.0,0
45415,1,0,2.84,35,,0,50.4,4.4,0
23171,1,0,3.94,10,,0,0.0,0.0,0
1803,0,0,7.49,20,,0,37.5,4.3,0
27176,1,0,0.85,22,,1,14.9,1.7,0
2518,0,0,2.28,21,,0,0.0,0.0,1
18132,1,0,6.29,24,,0,98.4,4.8,0
26153,1,1,2.15,24,,0,15.3,0.7,0
16049,1,1,3.02,0,,0,4.5,0.2,7
932,0,0,3.3,22,,1,0.0,0.0,0
63404,0,0,0.38,39,,0,159.5,12.1,0
39387,1,1,1.54,10,,0,0.5,0.1,1
11655,1,1,1.98,21,,0,0.0,0.0,0
6827,1,0,3.9,16,,0,73.7,3.8,0
4332,1,1,5.53,10,,0,0.4,0.1,0
48049,0,0,1.3,25,,0,24.8,5.1,0
34614,1,0,4.04,21,,0,73.2,3.6,0
6013,1,1,2.35,23,,1,0.0,0.0,0
20795,1,0,2.03,22,,0,3.3,0.2,0
16066,0,0,2.17,19,,0,9.3,1.0,1
20670,1,1,2.0,21,,0,34.6,4.5,0
30853,0,0,3.73,42,,0,61.1,2.9,1
21325,1,0,3.23,10,,0,0.0,0.0,0
34920,1,0,0.99,17,,0,23.6,1.7,0
53048,1,0,1.95,3,,0,22.9,3.4,0
30455,0,0,0.77,54,,0,63.7,5.3,0
22873,1,0,1.99,21,,0,11.6,0.8,0
28126,0,0,5.11,12,,0,2.1,0.5,6
2690,1,1,8.47,4,,0,15.7,2.6,6
7746,0,0,1.1,14,,0,0.0,0.0,0
7504,0,0,3.67,23,,0,25.1,4.6,0
17720,1,0,2.01,22,,0,8.2,1.4,0
9515,0,0,2.25,63,,0,0.0,0.0,0
31646,1,0,4.5,24,,0,28.9,2.5,0
56956,1,0,1.43,20,,0,25.4,3.6,0
39027,0,0,0.28,60,,1,3.4,0.1,0
11987,0,0,6.87,73,,0,50.7,2.3,0
25704,0,0,2.38,37,,1,42.8,4.0,0
1787,0,0,2.38,13,,0,0.0,0.0,0
5857,1,0,1.6,23,,0,0.0,0.0,0
38450,0,0,0.81,77,,0,26.8,4.4,0
27574,0,0,0.7,0,,0,0.0,0.0,0
16229,0,0,6.46,12,,0,2.8,0.4,5
16072,0,0,1.71,21,,0,12.4,0.7,0
35081,1,0,2.52,34,,0,158.5,97.5,0
15185,0,0,2.45,16,,0,14.7,0.7,0
25531,0,0,2.88,32,,0,39.1,2.3,0
5604,1,0,3.84,15,,0,9.2,0.8,0
32330,1,0,0.54,21,,2,18.2,2.4,0
8188,1,0,2.97,23,,0,21.7,1.6,0
1130,0,0,3.58,24,,3,0.0,0.0,0
45206,1,1,2.72,28,,0,120.1,5.1,0
28504,0,0,0.52,50,,1,148.4,70.5,0
47359,1,0,1.98,24,,0,2.1,0.1,0
14286,0,0,2.68,20,,0,3.3,0.2,0
9432,0,0,5.64,24,,0,48.9,5.8,0
3023,0,0,3.86,22,,0,3.0,0.2,0
14153,1,0,3.55,15,,2,0.5,0.1,0
32907,1,0,0.42,0,,0,13.0,0.9,4
41204,1,0,3.43,37,,0,75.8,3.3,0
12191,0,0,2.58,40,,0,64.8,4.7,0
47361,1,1,0.39,23,,0,10.8,0.7,0
24926,0,0,1.99,23,,0,25.8,0.8,0
26193,1,0,0.75,22,,0,1.3,0.2,0
37157,1,1,4.01,113,,0,70.1,7.4,0
26603,1,0,3.3,20,,0,5.1,0.4,0
8416,0,0,4.21,19,,0,54.8,3.6,0
4032,1,1,2.01,0,,0,0.0,0.0,5
12744,1,0,2.02,23,,0,2.6,0.2,0
53199,1,0,2.0,12,,2,29.8,1.7,0
36965,0,0,1.92,32,,0,32.7,1.3,0
9845,0,0,2.03,19,,0,0.0,0.0,0
24951,0,0,5.69,12,,0,1.0,0.1,3
47241,0,0,0.99,22,,1,67.1,3.9,0
38069,1,0,3.93,36,,1,8.7,0.6,0
21649,0,0,2.09,0,,0,11.8,1.1,1
211,0,0,5.12,0,,0,0.0,0.0,0
59078,1,0,1.98,20,,0,43.3,3.8,0
27441,1,0,2.86,23,,0,7.5,0.6,0
12426,0,0,4.15,12,,0,42.9,2.7,0
36801,0,0,0.95,0,,0,0.0,0.0,0
16909,1,0,2.3,31,,0,10.7,1.2,0
13180,1,0,6.56,23,,0,26.4,3.3,0
3155,0,0,4.95,0,,0,1.0,0.1,2
47148,1,0,2.05,17,,0,40.6,2.9,0
1668,1,0,4.74,18,,0,0.5,0.1,0
7763,1,1,4.37,24,,3,19.3,2.0,0
11256,0,0,0.65,0,,0,0.0,0.0,0
19784,0,0,2.64,0,,2,1.3,0.2,4
1110,0,0,4.85,0,,0,0.0,0.0,0
57447,1,1,1.06,20,,0,29.5,0.7,0
2966,0,0,2.0,14,,0,0.0,0.0,0
42510,1,0,0.45,21,,0,8.8,0.4,0
27263,0,0,0.7,23,,0,7.3,0.7,0
16350,0,0,2.97,24,,0,16.6,1.2,0
17610,1,0,1.98,34,,0,0.0,0.0,0
36457,1,0,0.24,0,,0,7.1,0.4,2
41921,1,0,2.73,24,,0,34.0,7.1,0
3397,0,0,2.17,12,,0,0.0,0.0,0
29303,0,0,0.35,20,,1,12.6,1.2,0
48451,1,0,1.58,39,,1,34.6,2.7,0
4132,1,1,2.89,0,,0,0.0,0.0,3
33826,0,0,3.05,32,,0,35.2,1.1,0
68524,1,1,0.76,27,,1,170.9,12.1,0
5017,1,1,3.29,0,,0,3.0,0.2,5
7406,1,0,3.45,0,,2,19.9,7.0,0
49461,1,0,1.08,13,,0,24.2,1.1,0
7856,1,1,3.33,34,,0,11.2,2.3,0
28028,0,0,1.04,13,,0,16.5,1.3,0
20140,1,0,4.38,32,,0,6.1,0.6,0
6868,1,0,2.08,13,,0,0.0,0.0,0
4571,1,1,2.54,23,,0,0.0,0.0,0
1771,1,0,3.89,19,,3,0.0,0.0,0
